order_id,date,product_id,customer_id,quantity
ORD-04625,15/10/2025,P031,CUST-455,1
ORD-04376,15/10/2025,P095,CUST-479,1
ORD-07586,15/10/2025,P036,CUST-383,1
ORD-04486,15/10/2025,P076,CUST-197,2
ORD-02596,15/10/2025,P080,CUST-469,1
ORD-03945,15/10/2025,P028,CUST-104,1
ORD-08727,15/10/2025,P050,CUST-481,2
ORD-03373,15/10/2025,P050,CUST-209,2
ORD-00527,15/10/2025,P040,CUST-132,1
ORD-02507,15/10/2025,P007,CUST-155,1
ORD-03247,15/10/2025,P050,CUST-321,1
ORD-02432,15/10/2025,P065,CUST-296,1
ORD-03137,15/10/2025,P032,CUST-486,1
ORD-04962,15/10/2025,P028,CUST-435,1
ORD-04935,15/10/2025,P061,CUST-084,2
ORD-08803,15/10/2025,P096,CUST-068,1
ORD-00877,15/10/2025,P031,CUST-220,1
ORD-04827,15/10/2025,P047,CUST-454,1
ORD-00232,15/10/2025,P072,CUST-288,1
ORD-04074,15/10/2025,P050,CUST-165,1
ORD-09803,15/10/2025,P073,CUST-146,1
ORD-01062,16/10/2025,P041,CUST-485,1
ORD-06775,16/10/2025,P098,CUST-291,1
ORD-09523,16/10/2025,P098,CUST-020,1
ORD-08038,16/10/2025,P029,CUST-006,3
ORD-05417,16/10/2025,P072,CUST-135,1
ORD-08426,16/10/2025,P039,CUST-232,1
ORD-04988,16/10/2025,P053,CUST-142,4
ORD-03590,16/10/2025,P050,CUST-363,1
ORD-02263,16/10/2025,P048,CUST-443,1
ORD-07476,16/10/2025,P001,CUST-104,1
ORD-04099,16/10/2025,P048,CUST-040,1
ORD-04182,16/10/2025,P090,CUST-133,1
ORD-07522,16/10/2025,P054,CUST-321,4
ORD-08554,16/10/2025,P003,CUST-025,4
ORD-07408,16/10/2025,P043,CUST-079,1
ORD-08480,16/10/2025,P020,CUST-297,1
ORD-09766,16/10/2025,P017,CUST-392,1
ORD-04301,16/10/2025,P006,CUST-459,1
ORD-04331,16/10/2025,P006,CUST-369,1
ORD-02821,16/10/2025,P049,CUST-477,4
ORD-07633,16/10/2025,P047,CUST-497,1
ORD-05845,16/10/2025,P069,CUST-055,3
ORD-02371,16/10/2025,P036,CUST-317,1
ORD-02965,16/10/2025,P086,CUST-341,1
ORD-04111,17/10/2025,P072,CUST-422,3
ORD-08626,17/10/2025,P058,CUST-382,1
ORD-04451,17/10/2025,P100,CUST-499,1
ORD-04596,17/10/2025,P053,CUST-425,1
ORD-05974,17/10/2025,P026,CUST-221,1
ORD-05075,17/10/2025,P080,CUST-372,1
ORD-03371,17/10/2025,P056,CUST-075,1
ORD-03161,17/10/2025,P023,CUST-114,1
ORD-03156,17/10/2025,P014,CUST-079,1
ORD-08332,17/10/2025,P001,CUST-006,1
ORD-08324,17/10/2025,P034,CUST-164,1
ORD-09045,17/10/2025,P011,CUST-104,1
ORD-05588,17/10/2025,P087,CUST-354,2
ORD-02833,17/10/2025,P065,CUST-250,3
ORD-08258,17/10/2025,P038,CUST-232,1
ORD-08251,17/10/2025,P045,CUST-182,1
ORD-02622,17/10/2025,P010,CUST-270,1
ORD-08829,17/10/2025,P057,CUST-308,1
ORD-06727,17/10/2025,P067,CUST-055,1
ORD-02210,17/10/2025,P008,CUST-160,1
ORD-06753,17/10/2025,P086,CUST-172,1
ORD-06736,17/10/2025,P047,CUST-158,1
ORD-01051,17/10/2025,P073,CUST-338,2
ORD-06862,17/10/2025,P002,CUST-127,5
ORD-00474,17/10/2025,P083,CUST-412,3
ORD-04172,18/10/2025,P090,CUST-242,1
ORD-04078,18/10/2025,P028,CUST-136,3
ORD-09773,18/10/2025,P035,CUST-067,1
ORD-09585,18/10/2025,P055,CUST-250,1
ORD-03936,18/10/2025,P085,CUST-137,2
ORD-04837,18/10/2025,P016,CUST-075,2
ORD-01516,18/10/2025,P022,CUST-374,1
ORD-02930,18/10/2025,P049,CUST-360,1
ORD-03092,18/10/2025,P015,CUST-179,1
ORD-01496,18/10/2025,P003,CUST-143,1
ORD-08807,18/10/2025,P012,CUST-377,1
ORD-01290,18/10/2025,P047,CUST-294,4
ORD-01485,18/10/2025,P089,CUST-116,1
ORD-09889,18/10/2025,P062,CUST-414,2
ORD-00618,18/10/2025,P031,CUST-005,1
ORD-06663,18/10/2025,P035,CUST-102,1
ORD-03127,18/10/2025,P075,CUST-380,1
ORD-09992,18/10/2025,P095,CUST-004,2
ORD-09376,18/10/2025,P024,CUST-376,4
ORD-04310,18/10/2025,P019,CUST-458,1
ORD-03424,18/10/2025,P062,CUST-488,2
ORD-06706,18/10/2025,P079,CUST-174,1
ORD-05252,18/10/2025,P004,CUST-278,1
ORD-02396,18/10/2025,P027,CUST-398,1
ORD-04621,18/10/2025,P051,CUST-227,1
ORD-00112,18/10/2025,P015,CUST-194,4
ORD-00410,18/10/2025,P055,CUST-032,2
ORD-02750,18/10/2025,P013,CUST-466,2
ORD-07872,18/10/2025,P077,CUST-325,3
ORD-04932,18/10/2025,P088,CUST-121,1
ORD-08955,19/10/2025,P042,CUST-375,1
ORD-05293,19/10/2025,P029,CUST-358,2
ORD-07964,19/10/2025,P030,CUST-094,1
ORD-01022,19/10/2025,P024,CUST-302,1
ORD-01395,19/10/2025,P008,CUST-065,1
ORD-01126,19/10/2025,P070,CUST-337,1
ORD-05409,19/10/2025,P099,CUST-214,1
ORD-00659,19/10/2025,P087,CUST-121,1
ORD-08927,19/10/2025,P029,CUST-270,1
ORD-05501,19/10/2025,P051,CUST-111,1
ORD-02834,19/10/2025,P037,CUST-239,2
ORD-05645,19/10/2025,P086,CUST-213,4
ORD-07047,19/10/2025,P094,CUST-350,2
ORD-08213,19/10/2025,P099,CUST-246,1
ORD-07834,19/10/2025,P029,CUST-249,1
ORD-06067,19/10/2025,P059,CUST-086,4
ORD-06891,19/10/2025,P077,CUST-292,1
ORD-06112,19/10/2025,P052,CUST-038,2
ORD-01909,19/10/2025,P042,CUST-157,2
ORD-00470,19/10/2025,P050,CUST-318,1
ORD-00635,19/10/2025,P038,CUST-228,1
ORD-03812,19/10/2025,P074,CUST-144,1
ORD-01172,19/10/2025,P092,CUST-322,1
ORD-01266,19/10/2025,P026,CUST-031,3
ORD-08677,19/10/2025,P004,CUST-282,4
ORD-03560,19/10/2025,P100,CUST-357,1
ORD-00251,19/10/2025,P064,CUST-316,1
ORD-07575,19/10/2025,P028,CUST-151,1
ORD-04580,19/10/2025,P064,CUST-476,1
ORD-09579,19/10/2025,P057,CUST-054,5
ORD-03023,20/10/2025,P021,CUST-349,1
ORD-08499,20/10/2025,P034,CUST-444,4
ORD-09057,20/10/2025,P092,CUST-131,1
ORD-09914,20/10/2025,P007,CUST-369,1
ORD-02971,20/10/2025,P046,CUST-365,1
ORD-05157,20/10/2025,P068,CUST-402,1
ORD-07656,20/10/2025,P008,CUST-453,1
ORD-02883,20/10/2025,P063,CUST-442,5
ORD-02836,20/10/2025,P002,CUST-091,1
ORD-00120,20/10/2025,P064,CUST-101,2
ORD-08211,20/10/2025,P076,CUST-087,1
ORD-05101,20/10/2025,P081,CUST-254,1
ORD-06744,20/10/2025,P039,CUST-179,1
ORD-08558,20/10/2025,P021,CUST-296,1
ORD-04660,20/10/2025,P096,CUST-204,3
ORD-08234,20/10/2025,P016,CUST-033,4
ORD-07073,20/10/2025,P100,CUST-206,2
ORD-05856,20/10/2025,P057,CUST-036,5
ORD-09204,20/10/2025,P058,CUST-060,2
ORD-02325,20/10/2025,P023,CUST-442,1
ORD-00759,20/10/2025,P058,CUST-223,1
ORD-00483,20/10/2025,P049,CUST-432,1
ORD-06877,20/10/2025,P076,CUST-239,1
ORD-05059,20/10/2025,P027,CUST-162,1
ORD-02721,20/10/2025,P001,CUST-359,1
ORD-09689,20/10/2025,P036,CUST-157,3
ORD-02047,20/10/2025,P009,CUST-257,2
ORD-07848,20/10/2025,P049,CUST-159,4
ORD-03394,20/10/2025,P017,CUST-015,3
ORD-06288,20/10/2025,P098,CUST-038,1
ORD-04952,20/10/2025,P011,CUST-121,1
ORD-05088,20/10/2025,P078,CUST-234,3
ORD-00631,20/10/2025,P072,CUST-107,1
ORD-01326,20/10/2025,P047,CUST-337,2
ORD-01777,20/10/2025,P073,CUST-061,1
ORD-02287,20/10/2025,P057,CUST-007,2
ORD-06827,20/10/2025,P077,CUST-122,1
ORD-03404,20/10/2025,P056,CUST-258,1
ORD-04504,20/10/2025,P019,CUST-302,1
ORD-09421,21/10/2025,P096,CUST-221,2
ORD-07856,21/10/2025,P044,CUST-289,1
ORD-00874,21/10/2025,P073,CUST-044,2
ORD-05782,21/10/2025,P096,CUST-500,1
ORD-02463,21/10/2025,P044,CUST-131,1
ORD-06085,21/10/2025,P021,CUST-047,1
ORD-02453,21/10/2025,P097,CUST-243,1
ORD-02418,21/10/2025,P049,CUST-390,2
ORD-06270,21/10/2025,P080,CUST-322,1
ORD-08024,21/10/2025,P001,CUST-158,1
ORD-01550,21/10/2025,P007,CUST-150,2
ORD-07198,21/10/2025,P029,CUST-388,2
ORD-08548,21/10/2025,P016,CUST-254,3
ORD-03792,21/10/2025,P008,CUST-469,1
ORD-00346,21/10/2025,P058,CUST-430,2
ORD-03292,21/10/2025,P075,CUST-184,1
ORD-01029,21/10/2025,P079,CUST-143,1
ORD-03806,21/10/2025,P023,CUST-396,1
ORD-08436,21/10/2025,P047,CUST-075,2
ORD-09495,21/10/2025,P035,CUST-231,1
ORD-06400,21/10/2025,P096,CUST-381,1
ORD-07316,21/10/2025,P025,CUST-194,1
ORD-03398,21/10/2025,P062,CUST-297,2
ORD-03534,21/10/2025,P053,CUST-430,2
ORD-08376,22/10/2025,P001,CUST-438,1
ORD-03669,22/10/2025,P073,CUST-144,1
ORD-04603,22/10/2025,P097,CUST-419,1
ORD-08964,22/10/2025,P010,CUST-017,1
ORD-05238,22/10/2025,P037,CUST-167,2
ORD-03731,22/10/2025,P093,CUST-269,1
ORD-08071,22/10/2025,P086,CUST-176,1
ORD-06188,22/10/2025,P003,CUST-128,1
ORD-08886,22/10/2025,P087,CUST-199,1
ORD-09779,22/10/2025,P031,CUST-022,1
ORD-08227,22/10/2025,P032,CUST-041,1
ORD-07196,22/10/2025,P019,CUST-487,1
ORD-07080,22/10/2025,P013,CUST-396,1
ORD-04242,22/10/2025,P090,CUST-425,1
ORD-09754,22/10/2025,P019,CUST-406,1
ORD-08209,22/10/2025,P083,CUST-318,1
ORD-00678,22/10/2025,P041,CUST-021,2
ORD-08198,22/10/2025,P065,CUST-047,3
ORD-08291,22/10/2025,P033,CUST-140,1
ORD-05848,22/10/2025,P093,CUST-465,1
ORD-02967,22/10/2025,P074,CUST-051,1
ORD-00662,22/10/2025,P059,CUST-125,1
ORD-09714,22/10/2025,P087,CUST-319,1
ORD-03037,22/10/2025,P090,CUST-004,3
ORD-07561,22/10/2025,P094,CUST-258,1
ORD-04862,22/10/2025,P005,CUST-144,1
ORD-06961,22/10/2025,P086,CUST-381,1
ORD-08614,22/10/2025,P058,CUST-255,4
ORD-01875,22/10/2025,P056,CUST-372,1
ORD-08612,22/10/2025,P090,CUST-362,1
ORD-01026,22/10/2025,P079,CUST-164,2
ORD-01679,22/10/2025,P067,CUST-373,1
ORD-09506,22/10/2025,P053,CUST-373,1
ORD-06767,22/10/2025,P063,CUST-363,3
ORD-01178,22/10/2025,P055,CUST-237,1
ORD-01502,22/10/2025,P040,CUST-367,5
ORD-01027,22/10/2025,P090,CUST-295,1
ORD-09845,23/10/2025,P055,CUST-284,1
ORD-08280,23/10/2025,P015,CUST-081,1
ORD-06265,23/10/2025,P076,CUST-344,1
ORD-09352,23/10/2025,P005,CUST-059,1
ORD-08487,23/10/2025,P094,CUST-311,4
ORD-00935,23/10/2025,P083,CUST-196,1
ORD-00440,23/10/2025,P061,CUST-465,1
ORD-04694,23/10/2025,P076,CUST-196,1
ORD-07040,23/10/2025,P096,CUST-354,1
ORD-03346,23/10/2025,P039,CUST-155,1
ORD-07199,23/10/2025,P072,CUST-287,2
ORD-01620,23/10/2025,P056,CUST-355,1
ORD-06594,23/10/2025,P006,CUST-401,1
ORD-09455,23/10/2025,P016,CUST-274,1
ORD-04194,23/10/2025,P032,CUST-085,1
ORD-05889,23/10/2025,P010,CUST-345,1
ORD-02646,23/10/2025,P030,CUST-156,2
ORD-02239,23/10/2025,P023,CUST-268,4
ORD-02166,24/10/2025,P054,CUST-154,3
ORD-04799,24/10/2025,P060,CUST-197,1
ORD-08225,24/10/2025,P067,CUST-316,1
ORD-05162,24/10/2025,P010,CUST-326,1
ORD-01003,24/10/2025,P055,CUST-237,1
ORD-09747,24/10/2025,P098,CUST-480,2
ORD-01302,24/10/2025,P060,CUST-068,1
ORD-06002,24/10/2025,P083,CUST-469,2
ORD-08769,24/10/2025,P012,CUST-148,1
ORD-00298,24/10/2025,P023,CUST-153,1
ORD-00996,24/10/2025,P001,CUST-170,2
ORD-00113,24/10/2025,P050,CUST-334,1
ORD-07829,24/10/2025,P051,CUST-322,4
ORD-05013,24/10/2025,P019,CUST-126,1
ORD-00408,24/10/2025,P036,CUST-482,1
ORD-00859,24/10/2025,P040,CUST-387,1
ORD-09718,24/10/2025,P019,CUST-203,4
ORD-07890,24/10/2025,P082,CUST-183,1
ORD-00888,24/10/2025,P043,CUST-075,3
ORD-06965,24/10/2025,P094,CUST-132,1
ORD-05317,24/10/2025,P009,CUST-266,1
ORD-09771,24/10/2025,P063,CUST-061,2
ORD-01455,24/10/2025,P068,CUST-231,1
ORD-06804,24/10/2025,P015,CUST-400,1
ORD-00157,24/10/2025,P006,CUST-184,1
ORD-06477,24/10/2025,P094,CUST-484,1
ORD-07520,24/10/2025,P009,CUST-359,1
ORD-06101,24/10/2025,P019,CUST-225,1
ORD-08274,24/10/2025,P090,CUST-452,1
ORD-03111,24/10/2025,P016,CUST-206,5
ORD-02817,24/10/2025,P070,CUST-462,1
ORD-04619,24/10/2025,P019,CUST-213,1
ORD-05314,24/10/2025,P096,CUST-032,1
ORD-09389,25/10/2025,P052,CUST-226,1
ORD-09721,25/10/2025,P044,CUST-484,1
ORD-05886,25/10/2025,P014,CUST-175,1
ORD-08333,25/10/2025,P078,CUST-460,1
ORD-06244,25/10/2025,P023,CUST-224,3
ORD-05484,25/10/2025,P036,CUST-478,4
ORD-05487,25/10/2025,P058,CUST-349,1
ORD-09246,25/10/2025,P037,CUST-414,1
ORD-03729,25/10/2025,P035,CUST-478,1
ORD-09944,25/10/2025,P073,CUST-354,1
ORD-05765,25/10/2025,P039,CUST-460,3
ORD-03580,25/10/2025,P084,CUST-203,1
ORD-05627,25/10/2025,P083,CUST-247,1
ORD-03420,25/10/2025,P054,CUST-437,1
ORD-06821,25/10/2025,P018,CUST-170,1
ORD-04057,25/10/2025,P094,CUST-487,3
ORD-07977,25/10/2025,P062,CUST-437,4
ORD-00774,25/10/2025,P018,CUST-085,1
ORD-06900,25/10/2025,P015,CUST-235,1
ORD-07842,25/10/2025,P044,CUST-269,2
ORD-07293,25/10/2025,P022,CUST-269,1
ORD-02231,25/10/2025,P056,CUST-018,1
ORD-06118,25/10/2025,P067,CUST-323,1
ORD-06677,25/10/2025,P039,CUST-006,1
ORD-08540,25/10/2025,P014,CUST-460,1
ORD-03492,25/10/2025,P021,CUST-227,3
ORD-07108,26/10/2025,P098,CUST-257,1
ORD-09626,26/10/2025,P056,CUST-389,1
ORD-05199,26/10/2025,P098,CUST-293,1
ORD-08006,26/10/2025,P003,CUST-459,5
ORD-03259,26/10/2025,P056,CUST-422,1
ORD-07980,26/10/2025,P100,CUST-105,1
ORD-03677,26/10/2025,P005,CUST-441,1
ORD-03251,26/10/2025,P058,CUST-262,1
ORD-00779,26/10/2025,P100,CUST-479,1
ORD-01611,26/10/2025,P015,CUST-382,1
ORD-05043,26/10/2025,P019,CUST-375,1
ORD-05300,26/10/2025,P013,CUST-380,1
ORD-08349,26/10/2025,P072,CUST-193,1
ORD-06399,26/10/2025,P042,CUST-104,1
ORD-08577,26/10/2025,P033,CUST-109,1
ORD-05197,26/10/2025,P033,CUST-179,1
ORD-08705,26/10/2025,P051,CUST-359,1
ORD-01784,26/10/2025,P062,CUST-346,1
ORD-07919,26/10/2025,P068,CUST-431,1
ORD-04760,26/10/2025,P004,CUST-221,1
ORD-00211,26/10/2025,P074,CUST-123,1
ORD-08728,26/10/2025,P039,CUST-237,3
ORD-00119,26/10/2025,P023,CUST-377,1
ORD-08075,26/10/2025,P092,CUST-495,2
ORD-01244,26/10/2025,P007,CUST-053,1
ORD-04043,26/10/2025,P100,CUST-284,1
ORD-01281,27/10/2025,P051,CUST-429,4
ORD-00838,27/10/2025,P081,CUST-469,1
ORD-00982,27/10/2025,P085,CUST-267,1
ORD-04025,27/10/2025,P016,CUST-240,3
ORD-07060,27/10/2025,P049,CUST-490,3
ORD-02748,27/10/2025,P062,CUST-211,3
ORD-04907,27/10/2025,P039,CUST-339,1
ORD-05180,27/10/2025,P006,CUST-246,2
ORD-09348,27/10/2025,P035,CUST-345,1
ORD-02366,27/10/2025,P085,CUST-434,1
ORD-01674,27/10/2025,P033,CUST-003,1
ORD-06102,27/10/2025,P059,CUST-479,1
ORD-01414,27/10/2025,P093,CUST-477,4
ORD-02244,27/10/2025,P093,CUST-428,3
ORD-09796,27/10/2025,P035,CUST-276,2
ORD-01228,27/10/2025,P075,CUST-275,3
ORD-08607,27/10/2025,P076,CUST-101,2
ORD-01943,27/10/2025,P044,CUST-281,1
ORD-05908,27/10/2025,P006,CUST-108,3
ORD-01843,27/10/2025,P031,CUST-294,1
ORD-03121,27/10/2025,P036,CUST-383,2
ORD-07552,27/10/2025,P089,CUST-187,1
ORD-06921,27/10/2025,P064,CUST-372,1
ORD-04237,27/10/2025,P001,CUST-310,1
ORD-02636,28/10/2025,P058,CUST-160,1
ORD-02704,28/10/2025,P068,CUST-081,1
ORD-05248,28/10/2025,P070,CUST-173,1
ORD-05196,28/10/2025,P032,CUST-365,1
ORD-04780,28/10/2025,P078,CUST-383,1
ORD-00954,28/10/2025,P011,CUST-031,1
ORD-07340,28/10/2025,P075,CUST-130,1
ORD-06385,28/10/2025,P069,CUST-352,1
ORD-09428,28/10/2025,P082,CUST-154,1
ORD-00207,28/10/2025,P011,CUST-181,1
ORD-00620,28/10/2025,P022,CUST-033,1
ORD-01929,28/10/2025,P058,CUST-275,1
ORD-08014,28/10/2025,P076,CUST-398,1
ORD-09477,28/10/2025,P024,CUST-057,1
ORD-05648,28/10/2025,P065,CUST-391,4
ORD-00314,28/10/2025,P023,CUST-333,1
ORD-05803,28/10/2025,P034,CUST-400,3
ORD-01660,28/10/2025,P078,CUST-107,1
ORD-01267,28/10/2025,P038,CUST-305,1
ORD-06564,28/10/2025,P096,CUST-097,1
ORD-01737,29/10/2025,P055,CUST-468,1
ORD-02964,29/10/2025,P019,CUST-049,2
ORD-08574,29/10/2025,P050,CUST-457,1
ORD-09515,29/10/2025,P050,CUST-305,2
ORD-00818,29/10/2025,P057,CUST-248,1
ORD-02724,29/10/2025,P043,CUST-265,1
ORD-02862,29/10/2025,P069,CUST-010,1
ORD-07281,29/10/2025,P052,CUST-438,1
ORD-05838,29/10/2025,P096,CUST-055,4
ORD-04411,29/10/2025,P045,CUST-010,1
ORD-08847,29/10/2025,P009,CUST-026,1
ORD-04726,29/10/2025,P066,CUST-168,1
ORD-00872,29/10/2025,P018,CUST-193,1
ORD-04914,29/10/2025,P014,CUST-214,1
ORD-03581,29/10/2025,P027,CUST-184,1
ORD-04430,29/10/2025,P030,CUST-386,1
ORD-03455,29/10/2025,P062,CUST-150,5
ORD-06203,29/10/2025,P001,CUST-410,2
ORD-00096,29/10/2025,P050,CUST-129,3
ORD-01780,29/10/2025,P056,CUST-207,1
ORD-06433,29/10/2025,P067,CUST-020,1
ORD-03801,29/10/2025,P098,CUST-097,3
ORD-04189,29/10/2025,P010,CUST-475,1
ORD-07455,29/10/2025,P078,CUST-020,2
ORD-05324,30/10/2025,P041,CUST-495,1
ORD-07152,30/10/2025,P093,CUST-071,1
ORD-07298,30/10/2025,P015,CUST-377,1
ORD-04463,30/10/2025,P099,CUST-039,2
ORD-07602,30/10/2025,P087,CUST-061,5
ORD-04246,30/10/2025,P051,CUST-401,2
ORD-07986,30/10/2025,P075,CUST-063,2
ORD-06764,30/10/2025,P034,CUST-220,1
ORD-00706,30/10/2025,P060,CUST-266,3
ORD-03078,30/10/2025,P058,CUST-142,2
ORD-00612,30/10/2025,P084,CUST-481,1
ORD-05860,30/10/2025,P053,CUST-323,3
ORD-08076,30/10/2025,P092,CUST-065,2
ORD-04544,30/10/2025,P021,CUST-128,1
ORD-01317,30/10/2025,P035,CUST-417,1
ORD-05979,30/10/2025,P072,CUST-042,3
ORD-04438,30/10/2025,P006,CUST-338,1
ORD-05107,30/10/2025,P079,CUST-317,1
ORD-05172,30/10/2025,P079,CUST-079,1
ORD-06514,30/10/2025,P026,CUST-368,2
ORD-07358,30/10/2025,P023,CUST-064,1
ORD-00292,30/10/2025,P080,CUST-274,1
ORD-06938,30/10/2025,P092,CUST-390,1
ORD-07682,30/10/2025,P084,CUST-463,5
ORD-08491,30/10/2025,P044,CUST-112,1
ORD-09177,30/10/2025,P015,CUST-326,1
ORD-00417,31/10/2025,P049,CUST-175,1
ORD-08523,31/10/2025,P077,CUST-087,1
ORD-03594,31/10/2025,P063,CUST-200,2
ORD-04269,31/10/2025,P003,CUST-284,1
ORD-00814,31/10/2025,P033,CUST-390,1
ORD-03767,31/10/2025,P056,CUST-494,1
ORD-07990,31/10/2025,P044,CUST-079,3
ORD-08778,31/10/2025,P051,CUST-364,2
ORD-07167,31/10/2025,P071,CUST-441,1
ORD-00206,31/10/2025,P012,CUST-438,1
ORD-01964,31/10/2025,P097,CUST-018,1
ORD-07694,31/10/2025,P058,CUST-383,1
ORD-03000,31/10/2025,P007,CUST-036,1
ORD-00547,31/10/2025,P029,CUST-463,1
ORD-03768,31/10/2025,P020,CUST-138,1
ORD-04497,31/10/2025,P043,CUST-003,1
ORD-08150,31/10/2025,P068,CUST-138,1
ORD-04216,31/10/2025,P070,CUST-062,1
ORD-02060,31/10/2025,P047,CUST-081,2
ORD-07433,31/10/2025,P070,CUST-106,1
ORD-07907,31/10/2025,P008,CUST-426,1
ORD-09958,31/10/2025,P009,CUST-177,1
ORD-04422,31/10/2025,P034,CUST-365,1
ORD-04521,31/10/2025,P022,CUST-179,1
ORD-02498,31/10/2025,P057,CUST-301,1
ORD-06127,31/10/2025,P086,CUST-346,1
ORD-04278,31/10/2025,P047,CUST-048,1
ORD-07043,31/10/2025,P095,CUST-056,3
ORD-02115,31/10/2025,P084,CUST-323,1
ORD-09030,31/10/2025,P011,CUST-211,5
ORD-02872,31/10/2025,P084,CUST-308,1
ORD-06520,31/10/2025,P060,CUST-352,1
ORD-05338,31/10/2025,P052,CUST-411,1
ORD-02494,31/10/2025,P027,CUST-119,2
ORD-05349,01/11/2025,P004,CUST-231,2
ORD-09946,01/11/2025,P046,CUST-319,1
ORD-04620,01/11/2025,P085,CUST-204,1
ORD-03863,01/11/2025,P001,CUST-466,2
ORD-02805,01/11/2025,P059,CUST-398,2
ORD-00383,01/11/2025,P027,CUST-229,2
ORD-02809,01/11/2025,P056,CUST-233,1
ORD-06068,01/11/2025,P040,CUST-221,3
ORD-05210,01/11/2025,P030,CUST-465,1
ORD-00908,01/11/2025,P060,CUST-454,1
ORD-09562,01/11/2025,P043,CUST-013,1
ORD-03276,01/11/2025,P058,CUST-178,2
ORD-03198,01/11/2025,P041,CUST-049,1
ORD-00912,01/11/2025,P005,CUST-085,2
ORD-09067,01/11/2025,P041,CUST-032,3
ORD-01233,01/11/2025,P037,CUST-160,2
ORD-02708,01/11/2025,P040,CUST-376,1
ORD-06408,01/11/2025,P036,CUST-489,2
ORD-02479,01/11/2025,P095,CUST-164,3
ORD-08120,01/11/2025,P075,CUST-335,1
ORD-06670,02/11/2025,P013,CUST-393,1
ORD-03267,02/11/2025,P051,CUST-270,1
ORD-06548,02/11/2025,P087,CUST-470,1
ORD-03713,02/11/2025,P098,CUST-302,2
ORD-06755,02/11/2025,P082,CUST-429,3
ORD-01015,02/11/2025,P066,CUST-354,1
ORD-00208,02/11/2025,P082,CUST-460,1
ORD-06647,02/11/2025,P095,CUST-293,1
ORD-09407,02/11/2025,P082,CUST-495,2
ORD-08156,02/11/2025,P089,CUST-401,2
ORD-06378,02/11/2025,P089,CUST-316,1
ORD-01561,02/11/2025,P085,CUST-170,2
ORD-08013,02/11/2025,P046,CUST-091,1
ORD-05730,02/11/2025,P077,CUST-378,1
ORD-02573,02/11/2025,P063,CUST-096,1
ORD-01651,02/11/2025,P092,CUST-009,1
ORD-02331,02/11/2025,P071,CUST-436,1
ORD-00988,02/11/2025,P046,CUST-323,2
ORD-06838,02/11/2025,P086,CUST-260,1
ORD-01112,02/11/2025,P013,CUST-131,1
ORD-02281,02/11/2025,P009,CUST-191,1
ORD-02218,02/11/2025,P002,CUST-248,1
ORD-05599,02/11/2025,P028,CUST-356,1
ORD-06920,02/11/2025,P033,CUST-216,1
ORD-06161,02/11/2025,P089,CUST-242,1
ORD-05465,02/11/2025,P032,CUST-268,1
ORD-01072,02/11/2025,P070,CUST-475,4
ORD-00056,03/11/2025,P026,CUST-155,1
ORD-00931,03/11/2025,P076,CUST-276,1
ORD-07078,03/11/2025,P075,CUST-314,3
ORD-02007,03/11/2025,P078,CUST-440,3
ORD-02710,03/11/2025,P005,CUST-281,2
ORD-03445,03/11/2025,P035,CUST-108,1
ORD-03493,03/11/2025,P062,CUST-267,1
ORD-02029,03/11/2025,P008,CUST-221,1
ORD-00789,03/11/2025,P002,CUST-161,2
ORD-06370,03/11/2025,P081,CUST-445,2
ORD-08695,03/11/2025,P080,CUST-409,3
ORD-01579,03/11/2025,P071,CUST-082,2
ORD-03622,03/11/2025,P014,CUST-222,1
ORD-06751,03/11/2025,P090,CUST-167,4
ORD-04370,03/11/2025,P071,CUST-185,1
ORD-08849,03/11/2025,P038,CUST-349,1
ORD-02488,03/11/2025,P100,CUST-305,1
ORD-04215,03/11/2025,P063,CUST-211,1
ORD-00871,03/11/2025,P014,CUST-324,1
ORD-07782,03/11/2025,P024,CUST-217,1
ORD-04480,03/11/2025,P063,CUST-370,3
ORD-03969,03/11/2025,P028,CUST-380,1
ORD-08771,03/11/2025,P021,CUST-344,1
ORD-07604,03/11/2025,P046,CUST-421,1
ORD-03967,03/11/2025,P047,CUST-444,1
ORD-08796,03/11/2025,P070,CUST-221,1
ORD-04106,03/11/2025,P010,CUST-197,1
ORD-09778,03/11/2025,P018,CUST-003,1
ORD-03607,03/11/2025,P046,CUST-495,1
ORD-00094,03/11/2025,P057,CUST-378,1
ORD-06432,03/11/2025,P068,CUST-261,2
ORD-03173,03/11/2025,P022,CUST-056,1
ORD-08341,03/11/2025,P041,CUST-469,4
ORD-04283,03/11/2025,P005,CUST-137,1
ORD-01184,04/11/2025,P071,CUST-421,1
ORD-03500,04/11/2025,P049,CUST-156,1
ORD-02635,04/11/2025,P001,CUST-369,2
ORD-02889,04/11/2025,P098,CUST-417,1
ORD-00528,04/11/2025,P065,CUST-418,2
ORD-09737,04/11/2025,P050,CUST-327,1
ORD-04374,04/11/2025,P031,CUST-303,1
ORD-02913,04/11/2025,P061,CUST-086,1
ORD-09873,04/11/2025,P097,CUST-250,1
ORD-04923,04/11/2025,P034,CUST-021,1
ORD-02650,04/11/2025,P064,CUST-254,2
ORD-03786,04/11/2025,P085,CUST-201,1
ORD-08160,04/11/2025,P043,CUST-048,1
ORD-09294,04/11/2025,P005,CUST-318,1
ORD-07462,04/11/2025,P008,CUST-401,1
ORD-07166,04/11/2025,P065,CUST-229,1
ORD-08085,04/11/2025,P057,CUST-233,4
